what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486234507620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486234508876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486234509966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486234511090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486234512363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234520573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234523209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234529326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234530911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234534527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234536381
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486234609531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234619488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234622041
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486234622840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486234624891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486234626177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486234626529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486234626865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234628458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234630227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486234635624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234636126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234637296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234642312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234643163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234645029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234645815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234649281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234650116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486234653466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234657351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234675074
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486234677329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234679127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234680859
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486234691008
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486234699778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234702052
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1486234702735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234702742
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486234703531
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486234704032
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486234708292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486234731084
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486234743825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234746067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234746436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234748634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234751051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234751075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234751828
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1486234752695
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486234762383
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1486234762396
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486234766206
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1486234766226
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486234772525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486234776508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234788359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234796579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486234801621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234802127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234803147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234806397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234806932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486234809177
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486234810512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234811721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234813656
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1486234817469
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486234823120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234825184
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1486234825796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234825802
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486234826679
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486234827157
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486234831556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234844027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234862047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234927936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234931403
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486234952976
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486234954839
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486234954850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234974849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234981853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234982303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234982902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234988504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234992306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486234993039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235006610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235013212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235064962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235070935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235081763
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486235088777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235096222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235106576
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486235106581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235117452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235117696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235122231
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1486235122836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235122843
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486235123671
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486235124146
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486235128388
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486235162624
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486235186415
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486235193605
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486235193632
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486235193641
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486235194256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1486235195320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235195329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235198527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1486235199438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235199447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235202269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1486235205973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235205981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235210518
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486235215488
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486235215966
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486235230535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235239384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235331981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235334951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235485581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235486147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235557703
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486235565903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486235567242
