what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486237933148
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486237934494
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486237934555
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486237934564
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486237935396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1486237936239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486237936247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486237939533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486237966522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486237966991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486237967428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486237977486
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486237979683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486237980975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486237983075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486237985880
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1486237986487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486237986493
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486237987790
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486237988314
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486237992446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486238004167
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486238008796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238009918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238010705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238013395
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1486238013994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238014000
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486238015423
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486238015901
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486238020264
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486238032100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486238038597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486238038970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486238041568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1486238041970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486238062463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486238065032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486238065445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486238074012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486238104323
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486238105585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238106634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238107547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238111961
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1486238112693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238112700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238114132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238116304
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486238117918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486238119048
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486238119972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238121221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238123687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238123988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238124713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238127043
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1486238127649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238127656
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486238129102
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486238129578
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486238133740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238155426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238163678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238173100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238174984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238176451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238180101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238182303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238183802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238187389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238188874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238190240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238191162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238191540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238193389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238196807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238347271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238347720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238369445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238375280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238571825
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486238571913
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486238571983
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486238572005
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486238572013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238576625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238618969
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486238622868
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486238624326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238628438
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1486238629119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238629126
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486238630507
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486238630980
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486238635183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238694830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238741846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238750581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238760452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238762270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238763354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238764171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238892511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238894611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238895714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486238898913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486239068833
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486239069901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486239073749
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1486239074354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486239074361
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486239075722
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486239076199
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486239080559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486239082503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486239101860
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486239110471
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486239110578
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486239110601
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486239110611
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486239239034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486239245561
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486239248199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486239249411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486239251911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486239255040
